,Alloy composition,,,,,,,,,,,,,,Heat Treatment,,,,,,Microstructure and Phases,,Allot Discription ,,
Alloy ,Al,Co,Cr,Fe,Ni,Cu,Mn,Ti,V,Nb,Mo,Zr,Hf,Ta,Homogenization_Temp,Homogenization_Time,Annealing_Temp,Annealing_Time_(min),Quenching,HPR,Microstructure,Phases,"The alloy Al0.5NbTaTiV , is having 5 elemental composition and without heat treatment it is showing BCC microstructure and BCC_SS Phases",,References
HfMoNbTaTiZr,0,0,0,0,0,0,0,0.166666667,0,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,,,,,,,BCC + Im,Im,,,10.3390/e21010015
HfMoTaTiZr,0,0,0,0,0,0,0,0.2,0,0,0.2,0.2,0.2,0.2,,,,,,,BCC,BCC_SS,,,10.3390/e21010015
HfMoNbTiZr,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0.2,0.2,0,,,,,,,BCC + Im,Im,,,10.3390/e21010015
HfMoNbTaZr,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,,,,,,,BCC,BCC_SS,,,10.3390/e21010015
HfMoNbTaTi,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0,0.2,0.2,,,,,,,BCC,BCC_SS,,,10.3390/e21010015
CoCrFeNi,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,1100,1440,550,15,,,FCC,FCC_SS,,,10.1016/j.msea.2019.138526
CoCrFeNi,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,1100,1440,550,60,,,FCC,FCC_SS,,,10.1016/j.msea.2019.138526
CoCrFeNi,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,1100,1440,550,1464,,,FCC,FCC_SS,,,10.1016/j.msea.2019.138526
CoCrFeNi,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,1100,1440,550,6000,,,FCC,FCC_SS,,,10.1016/j.msea.2019.138526
CoCrNi,0,0.333333333,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0,,,600,60,,,FCC,FCC_SS,,,10.1016/j.scriptamat.2019.01.016
CoCrNi,0,0.333333333,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0,,,700,60,,,FCC,FCC_SS,,,10.1016/j.scriptamat.2019.01.016
CoCrNi,0,0.333333333,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0,,,900,60,,,FCC,FCC_SS,,,10.1016/j.scriptamat.2019.01.016
CoNi,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,1100,360,,,WQ,,FCC,FCC_SS,,,10.1016/j.msea.2017.02.043
CoCrFeMnNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,1200,2880,900,60,,,FCC,FCC_SS,,,10.1016/j.actamat.2016.07.038
Ni18.5Fe18.5Cr18.5Co26Mn18.5,0,0.26,0.185,0.185,0.185,0,0.185,0,0,0,0,0,0,0,1000,1440,1100,60,,CW,FCC,FCC_SS,,,10.1016/j.msea.2015.03.109
Ni14Fe20Cr26Co20Mn20,0,0.2,0.26,0.2,0.14,0,0.2,0,0,0,0,0,0,0,1000,1440,1100,60,,CW,FCC + BCC,FCC_PLUS_BCC,,,10.1016/j.msea.2015.03.109
NiFeCrCoMn,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,1000,1440,1100,60,,CW,FCC,FCC_SS,,,10.1016/j.msea.2015.03.109
CoCrFeNi,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,1000,1440,1100,60,,CW,FCC + BCC,FCC_PLUS_BCC,,,10.1016/j.msea.2015.03.109
Ni18.5Fe18.5Cr18.5Co26Mn18.5,0,0.26,0.185,0.185,0.185,0,0.185,0,0,0,0,0,0,0,1000,1440,625,60,,CW,FCC + Im,Im,,,10.1016/j.msea.2015.03.109
Ni14Fe20Cr26Co20Mn20,0,0.2,0.26,0.2,0.14,0,0.2,0,0,0,0,0,0,0,1000,1440,675,60,,CW,FCC + BCC + Im,Im,,,10.1016/j.msea.2015.03.109
NiFeCrCoMn,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,1000,1440,650,60,,CW,FCC + Im,Im,,,10.1016/j.msea.2015.03.109
CoCrFeNi,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,1000,1440,625,60,,CW,FCC + Im,Im,,,10.1016/j.msea.2015.03.109
Fe70.04Mn28Al1.6Si0.28C0.08,0.016,0,0,0.7004,0,0,0.28,0,0,0,0,0,0,0,1000,1440,625,60,,CW,FCC + Im,Im,,,10.1016/j.msea.2015.03.109
Fe73.03Mn25Al1.6Si0.24Nb0.05C0.08,0.016008004,0,0,0.730665333,0,0,0.250125063,0,0,0,0,0,0,0,1000,1440,625,60,,CW,FCC + Im,Im,,,10.1016/j.msea.2015.03.109
Fe68.25Mn27Al4.1Si0.52Nb0.05C0.08,0.041,0,0,0.6825,0,0,0.27,0,0,0.0005,0,0,0,0,1000,1440,625,60,,CW,FCC + Im,Im,,,10.1016/j.msea.2015.03.109
Al0.5Cr0.9FeNi2.5V0.2,0.098039216,0,0.176470588,0.196078431,0.490196078,0,0,0,0.039215686,0,0,0,0,0,1200,1440,700,60,AQ,,FCC + Im,Im,,,10.1038/s41467-018-06600-8
Al0.5Cr0.9FeNi2.5V0.2,0.098039216,0,0.176470588,0.196078431,0.490196078,0,0,0,0.039215686,0,0,0,0,0,1200,1440,600,60,AQ,,FCC + Im,Im,,,10.1038/s41467-018-06600-8
Ni30Co30Cr10Fe10Al18W2,0.18,0.3,0.1,0.1,0.3,0,0,0,0,0,0,0,0,0,,,,,,,FCC + Im,Im,,,10.1016/j.matlet.2019.06.067
Ni30Co30Cr10Fe10Al18W2,0.18,0.3,0.1,0.1,0.3,0,0,0,0,0,0,0,0,0,,,,,,,FCC + Im,Im,,,10.1016/j.matlet.2019.06.067
CoCrFeNi,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,500,240,,,AQ,,FCC,FCC_SS,,,10.1016/j.actamat.2016.06.063
CoCrFeNiMo0.1,0,0.243902439,0.243902439,0.243902439,0.243902439,0,0,0,0,0,0.024390244,0,0,0,500,240,,,AQ,,FCC,FCC_SS,,,10.1016/j.actamat.2016.06.063
CoCrFeNiMo0.2,0,0.238095238,0.238095238,0.238095238,0.238095238,0,0,0,0,0,0.047619048,0,0,0,500,240,,,AQ,,FCC,FCC_SS,,,10.1016/j.actamat.2016.06.063
CoCrFeNiMo0.3,0,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0.069767442,0,0,0,500,240,,,AQ,,FCC + Im,Im,,,10.1016/j.actamat.2016.06.063
CoCrFeNiMo0.3,0,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0.069767442,0,0,0,500,240,850,60,AQ,,FCC + Im,Im,,,10.1016/j.actamat.2016.06.063
CoCrFeNiMo0.3,0,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0.069767442,0,0,0,500,240,900,300,AQ,,FCC + Im,Im,,,10.1016/j.actamat.2016.06.063
Fe45Cr10V10Co10Ni25,0,0.1,0.1,0.45,0.25,0,0,0,0.1,0,0,0,0,0,1100,360,900,10,WQ,,FCC,FCC_SS,,,10.1038/s41598-019-39570-y
Fe45Cr10V10Co20Ni15,0,0.2,0.1,0.45,0.15,0,0,0,0.1,0,0,0,0,0,1100,360,900,10,WQ,,FCC + BCC + Im,Im,,,10.1038/s41598-019-39570-y
Fe45Cr10V10Co30Ni5,0,0.3,0.1,0.45,0.05,0,0,0,0.1,0,0,0,0,0,1100,360,900,10,WQ,,FCC + BCC + Im,Im,,,10.1038/s41598-019-39570-y
Fe45Cr10V10Co35,0,0.35,0.1,0.45,0,0,0,0,0.1,0,0,0,0,0,1100,360,900,10,WQ,,FCC + BCC + Im,Im,,,10.1038/s41598-019-39570-y
FeCrCoMnNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,,,,,,,FCC,FCC_SS,,,10.1016/j.msea.2019.04.025
Cr20Fe6Co34Ni34Mo6,0,0.34,0.2,0.06,0.34,0,0,0,0,0,0.06,0,0,0,1200,2880,800,3,AQ,,FCC,FCC_SS,,,10.1016/j.ijplas.2018.10.005
Cr20Fe6Co34Ni34Mo6,0,0.34,0.2,0.06,0.34,0,0,0,0,0,0.06,0,0,0,1200,2880,800,60,AQ,,FCC,FCC_SS,,,10.1016/j.ijplas.2018.10.005
Cr20Fe6Co34Ni34Mo6,0,0.34,0.2,0.06,0.34,0,0,0,0,0,0.06,0,0,0,1200,2880,900,60,AQ,,FCC,FCC_SS,,,10.1016/j.ijplas.2018.10.005
Cr20Fe6Co34Ni34Mo6,0,0.34,0.2,0.06,0.34,0,0,0,0,0,0.06,0,0,0,1200,2880,1000,60,AQ,,FCC,FCC_SS,,,10.1016/j.ijplas.2018.10.005
Cr20Fe6Co34Ni34Mo6,0,0.34,0.2,0.06,0.34,0,0,0,0,0,0.06,0,0,0,1200,2880,1150,60,AQ,,FCC,FCC_SS,,,10.1016/j.ijplas.2018.10.005
Al5Nb24Ti40V5Zr26,0.05,0,0,0,0,0,0,0.4,0.05,0.24,0,0.26,0,0,,,1100,60,,CD,BCC,BCC_SS,,,10.1016/j.intermet.2019.106652
Al5Nb24Ti40V5Zr26,0.05,0,0,0,0,0,0,0.4,0.05,0.24,0,0.26,0,0,,,900,60,,CD,BCC + Im,Im,,,10.1016/j.intermet.2019.106652
Al5Nb24Ti40V5Zr26,0.05,0,0,0,0,0,0,0.4,0.05,0.24,0,0.26,0,0,,,1000,60,,CD,BCC,BCC_SS,,,10.1016/j.intermet.2019.106652
AlCoCrFeNi2.1,0.163934426,0.163934426,0.163934426,0.163934426,0.344262295,0,0,0,0,0,0,0,0,0,,,,,,,FCC + Im,Im,,,10.1016/j.matchar.2019.109955
Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,,,,,,,FCC,FCC_SS,,,10.1016/j.scriptamat.2018.10.023
Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,,,620,3000,,,FCC + Im,Im,,,10.1016/j.scriptamat.2018.10.023
Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,1150,600,620,3000,,,FCC + Im,Im,,,10.1016/j.scriptamat.2018.10.023
Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,,,550,1440,,,FCC + Im,Im,,,10.1016/j.scriptamat.2018.10.023
Al0.3CoCrFeNi,0.069767442,0.23255814,0.23255814,0.23255814,0.23255814,0,0,0,0,0,0,0,0,0,,,550,3000,,,FCC + Im,Im,,,10.1016/j.scriptamat.2018.10.023
Al0.5Cr0.9FeNi2.5V0.2,0.098039216,0,0.176470588,0.196078431,0.490196078,0,0,0,0.039215686,0,0,0,0,0,1200,1440,,,,,FCC,FCC_SS,,,10.1038/s41467-018-06600-8
HfMoNbTaZr,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,,,,,,,BCC,BCC_SS,,,10.3390/e21010015
HfMoNbTaTi,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0,0.2,0.2,,,,,,,BCC,BCC_SS,,,10.3390/e21010015
HfMoNbTaTi,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0,0.2,0.2,,,,,,,BCC,BCC_SS,,,10.3390/e21010015
HfMoNbTiZr,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0.2,0.2,0,,,,,,,BCC + Im,Im,,,10.3390/e21010015
Fe36Ni18Mn33Al13C1.26,0.128382382,0,0,0.355520442,0.177760221,0,0.325893739,0,0,0,0,0,0,0,,,,,,,FCC + Im,Im,,,10.1016/j.msea.2017.03.099
Fe36Ni18Mn33Al13C1.26,0.128382382,0,0,0.355520442,0.177760221,0,0.325893739,0,0,0,0,0,0,0,,,1000,60,,,FCC + Im,Im,,,10.1016/j.msea.2017.03.099
Fe36Ni18Mn33Al13C1.26,0.128382382,0,0,0.355520442,0.177760221,0,0.325893739,0,0,0,0,0,0,0,1100,240,1000,240,,,FCC + Im,Im,,,10.1016/j.msea.2017.03.099
Fe36Ni18Mn33Al13,0.13,0,0,0.36,0.18,0,0.33,0,0,0,0,0,0,0,,,,,,,FCC + Im,Im,,,10.1016/j.msea.2017.03.099
Fe36Ni18Mn33Al13,0.13,0,0,0.36,0.18,0,0.33,0,0,0,0,0,0,0,,,1000,60,,,FCC + Im,Im,,,10.1016/j.msea.2017.03.099
Fe36Ni18Mn33Al13,0.13,0,0,0.36,0.18,0,0.33,0,0,0,0,0,0,0,1100,240,1000,240,,,FCC + Im,Im,,,10.1016/j.msea.2017.03.099
ZrTiHfV0.5Nb0.5,0,0,0,0,0,0,0,0.25,0.125,0.125,0,0.25,0.25,0,,,,,,,BCC,BCC_SS,,,10.3390/ma11020208
ZrTiHfV0.5Nb0.5,0,0,0,0,0,0,0,0.25,0.125,0.125,0,0.25,0.25,0,,,,,,,BCC,BCC_SS,,,10.3390/ma11020208
Zr2.0TiHfVNb2.0,0,0,0,0,0,0,0,0.142857143,0.142857143,0.285714286,0,0.285714286,0.142857143,0,,,,,,,BCC,BCC_SS,,,10.3390/ma11020208
Zr2.0TiHfVNb2.0,0,0,0,0,0,0,0,0.142857143,0.142857143,0.285714286,0,0.285714286,0.142857143,0,,,,,,,BCC,BCC_SS,,,10.3390/ma11020208
ZrTiHfNb0.5Mo0.5,0,0,0,0,0,0,0,0.25,0,0.125,0.125,0.25,0.25,0,,,,,,,BCC,BCC_SS,,,10.3390/ma11020208
ZrTiHfNb0.5Mo0.5,0,0,0,0,0,0,0,0.25,0,0.125,0.125,0.25,0.25,0,,,,,,,BCC,BCC_SS,,,10.3390/ma11020208
ZrTiHfNb0.5Ta0.5,0,0,0,0,0,0,0,0.25,0,0.125,0,0.25,0.25,0.125,,,,,,,BCC,BCC_SS,,,10.3390/ma11020208
ZrTiHfNb0.5Ta0.5,0,0,0,0,0,0,0,0.25,0,0.125,0,0.25,0.25,0.125,,,,,,,BCC,BCC_SS,,,10.3390/ma11020208
Fe40.4Ni11.3Mn34.8Al7.5Cr6C1.1,0.074183976,0,0.059347181,0.399604352,0.111770524,0,0.34421365,0,0,0,0,0,0,0,,,,,,,FCC,FCC_SS,,,10.1016/j.matchar.2019.109983
Fe40.4Ni11.3Mn34.8Al7.5Cr6C1.1,0.074183976,0,0.059347181,0.399604352,0.111770524,0,0.34421365,0,0,0,0,0,0,0,1100,,500,18720,WQ,,FCC,FCC_SS,,,10.1016/j.matchar.2019.109983
Fe40.4Ni11.3Mn34.8Al7.5Cr6C1.1,0.074183976,0,0.059347181,0.399604352,0.111770524,0,0.34421365,0,0,0,0,0,0,0,1100,,500,60480,WQ,,FCC,FCC_SS,,,10.1016/j.matchar.2019.109983
Fe40.4Ni11.3Mn34.8Al7.5Cr6C1.1,0.074183976,0,0.059347181,0.399604352,0.111770524,0,0.34421365,0,0,0,0,0,0,0,1100,,800,1440,WQ,,FCC,FCC_SS,,,10.1016/j.matchar.2019.109983
Fe40.4Ni11.3Mn34.8Al7.5Cr6C1.1,0.074183976,0,0.059347181,0.399604352,0.111770524,0,0.34421365,0,0,0,0,0,0,0,1100,,1200,1440,WQ,,FCC,FCC_SS,,,10.1016/j.matchar.2019.109983
Fe40.4Ni11.3Mn34.8Al7.5Cr6C1.1,0.074183976,0,0.059347181,0.399604352,0.111770524,0,0.34421365,0,0,0,0,0,0,0,1100,,1100,240,WQ,,FCC,FCC_SS,,,10.1016/j.matchar.2019.109983
Fe40.4Ni11.3Mn34.8Al7.5Cr6C1.1,0.074183976,0,0.059347181,0.399604352,0.111770524,0,0.34421365,0,0,0,0,0,0,0,1100,,1100,1440,WQ,HW,FCC,FCC_SS,,,10.1016/j.matchar.2019.109983
Fe28Ni18Mn33Al21,0.21,0,0,0.28,0.18,0,0.33,0,0,0,0,0,0,0,,,,,,,FCC + Im,Im,,,10.1016/j.actamat.2015.05.006
Fe28Ni18Mn33Al21,0.21,0,0,0.28,0.18,0,0.33,0,0,0,0,0,0,0,,,1100,15,,,FCC + Im,Im,,,10.1016/j.actamat.2015.05.006
Fe28Ni18Mn33Al21,0.21,0,0,0.28,0.18,0,0.33,0,0,0,0,0,0,0,,,1100,30,,,FCC + Im,Im,,,10.1016/j.actamat.2015.05.006
Fe28Ni18Mn33Al21,0.21,0,0,0.28,0.18,0,0.33,0,0,0,0,0,0,0,,,1100,45,,,FCC + Im,Im,,,10.1016/j.actamat.2015.05.006
Fe28Ni18Mn33Al21,0.21,0,0,0.28,0.18,0,0.33,0,0,0,0,0,0,0,,,1100,180,,,FCC + Im,Im,,,10.1016/j.actamat.2015.05.006
Fe28Ni18Mn33Al21,0.21,0,0,0.28,0.18,0,0.33,0,0,0,0,0,0,0,,,1100,300,,,FCC + Im,Im,,,10.1016/j.actamat.2015.05.006
Fe28Ni18Mn33Al21,0.21,0,0,0.28,0.18,0,0.33,0,0,0,0,0,0,0,,,1100,600,,,FCC + Im,Im,,,10.1016/j.actamat.2015.05.006
Fe28Ni18Mn33Al21,0.21,0,0,0.28,0.18,0,0.33,0,0,0,0,0,0,0,,,1100,1200,,,FCC + Im,Im,,,10.1016/j.actamat.2015.05.006
Fe28Ni18Mn33Al21,0.21,0,0,0.28,0.18,0,0.33,0,0,0,0,0,0,0,,,1100,6000,,,FCC + Im,Im,,,10.1016/j.actamat.2015.05.006
Fe28Ni18Mn33Al21,0.21,0,0,0.28,0.18,0,0.33,0,0,0,0,0,0,0,,,1100,15000,,,FCC + Im,Im,,,10.1016/j.actamat.2015.05.006
NbMoTaW,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,,,1200,1440,,,BCC,BCC_SS,,,10.1016/j.intermet.2017.01.007
NbMoTaW,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,,,1200,1440,,,BCC,BCC_SS,,,10.1016/j.intermet.2017.01.007
VNbMoTaW,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0.2,,,1200,1440,,,BCC,BCC_SS,,,10.1016/j.intermet.2017.01.007
VNbMoTaW,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0.2,,,1200,1440,,,BCC,BCC_SS,,,10.1016/j.intermet.2017.01.007
CoCrNi,0,0.333333333,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0,1180,10,,,,,FCC + BCC,FCC_PLUS_BCC,,,10.1016/j.msea.2017.06.086
CoCrNiMo0.05,0,0.327868852,0.327868852,0,0.327868852,0,0,0,0,0,0.016393443,0,0,0,,,,,,,FCC,FCC_SS,,,10.1016/j.jallcom.2019.05.208
CoCrNi,0,0.333333333,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0,1200,2880,950,60,AQ,,FCC,FCC_SS,,,10.1016/j.actamat.2017.02.036
CrMnFeCoNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,1200,2880,950,60,AQ,,FCC,FCC_SS,,,10.1016/j.actamat.2017.02.036
CoCrNi,0,0.333333333,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0,1200,1400,925,60,,,FCC,FCC_SS,,,10.1016/j.actamat.2017.04.033
CoCrFeMnNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,1200,1400,925,60,,,FCC,FCC_SS,,,10.1016/j.actamat.2017.04.033
CoCrFeMnNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,1200,1400,925,60,,,FCC,FCC_SS,,,10.1016/j.actamat.2017.04.033
NbCrMo0.5Ta0.5TiZr,0,0,0.2,0,0,0,0,0.2,0,0.2,0.1,0.2,0,0.1,,,,,,,BCC + Im,Im,,,10.1016/j.msea.2017.12.021
NbCrMo0.5Ta0.5TiZr,0,0,0.2,0,0,0,0,0.2,0,0.2,0.1,0.2,0,0.1,,,,,,,BCC + Im,Im,,,10.1016/j.msea.2017.12.021
NbCrMo0.5Ta0.5TiZr,0,0,0.2,0,0,0,0,0.2,0,0.2,0.1,0.2,0,0.1,,,,,,,BCC + Im,Im,,,10.1016/j.msea.2017.12.021
AlMo0.5NbTa0.5TiZr,0.25,0,0,0,0,0,0,0.25,0,0,0.125,0.25,0,0.125,1400,120,1200,1440,10 K min?1,,BCC,BCC_SS,,,10.1016/j.actamat.2014.01.029
NbTaTi,0,0,0,0,0,0,0,0.333333333,0,0.333333333,0,0,0,0.333333333,,,,,,,BCC,BCC_SS,,,10.3390/e21020114
Nb1.5TaTiZr0.5,0,0,0,0,0,0,0,0.25,0,0.375,0,0.125,0,0.25,,,,,,,BCC,BCC_SS,,,10.3390/e21020114
Fe22Co20Ni19Cr20Mn12Al7,0.07,0.2,0.2,0.22,0.19,0,0.12,0,0,0,0,0,0,0,1100,,950,60,AQ,,FCC + BCC + Im,Im,,,10.1016/j.msea.2019.138555
Fe22Co20Ni19Cr20Mn12Al7,0.07,0.2,0.2,0.22,0.19,0,0.12,0,0,0,0,0,0,0,1100,,1000,60,AQ,,FCC + BCC + Im,Im,,,10.1016/j.msea.2019.138555
Fe22Co20Ni19Cr20Mn12Al7,0.07,0.2,0.2,0.22,0.19,0,0.12,0,0,0,0,0,0,0,1100,,1100,60,AQ,,FCC + BCC + Im,Im,,,10.1016/j.msea.2019.138555
CoCrFeNiTi0.2,0,0.238095238,0.238095238,0.238095238,0.238095238,0,0,0.047619048,0,0,0,0,0,0,1200,30,800,180,WQ,,FCC + Im,Im,,,10.3390/e21040389
CoCrFeNiTi0.2,0,0.238095238,0.238095238,0.238095238,0.238095238,0,0,0.047619048,0,0,0,0,0,0,1200,30,800,300,WQ,,FCC + Im,Im,,,10.3390/e21040389
CoCrFeNiTi0.2,0,0.238095238,0.238095238,0.238095238,0.238095238,0,0,0.047619048,0,0,0,0,0,0,1200,30,800,480,WQ,,FCC + Im,Im,,,10.3390/e21040389
CoCrFeNiTi0.2,0,0.238095238,0.238095238,0.238095238,0.238095238,0,0,0.047619048,0,0,0,0,0,0,1200,30,800,600,WQ,,FCC + Im,Im,,,10.3390/e21040389
CoCrFeNiTi0.2,0,0.238095238,0.238095238,0.238095238,0.238095238,0,0,0.047619048,0,0,0,0,0,0,1200,30,800,1440,WQ,,FCC + Im,Im,,,10.3390/e21040389
CoCrFeNiTi0.2,0,0.238095238,0.238095238,0.238095238,0.238095238,0,0,0.047619048,0,0,0,0,0,0,1200,30,800,2880,WQ,,FCC + Im,Im,,,10.3390/e21040389
Al0.5CoCrFeNi,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0,0,0,0,0,0,0,0,0,,,1150,10,WQ,,FCC + BCC,FCC_PLUS_BCC,,,10.1007/s12598-016-0860-y
Fe20Co27Ni13Cr20Mn20,0,0.27,0.2,0.2,0.13,0,0.2,0,0,0,0,0,0,0,1200,600,800,60,,,FCC,FCC_SS,,,10.1016/j.jallcom.2019.04.035
Fe20Co23Ni17Cr20Mn20,0,0.23,0.2,0.2,0.17,0,0.2,0,0,0,0,0,0,0,1200,600,800,60,,,FCC,FCC_SS,,,10.1016/j.jallcom.2019.04.035
AlCoCrFeMo0.05Ni2,0.165289256,0.165289256,0.165289256,0.165289256,0.330578512,0,0,0,0,0,0.008264463,0,0,0,1250,120,1200,120,,,FCC + BCC + Im,Im,,,10.1016/j.msea.2019.05.058
AlCoCrFeMo0.05Ni2,0.165289256,0.165289256,0.165289256,0.165289256,0.330578512,0,0,0,0,0,0.008264463,0,0,0,1250,120,1200,480,,,FCC + BCC + Im,Im,,,10.1016/j.msea.2019.05.058
AlCoCrFeMo0.05Ni2,0.165289256,0.165289256,0.165289256,0.165289256,0.330578512,0,0,0,0,0,0.008264463,0,0,0,1250,120,1200,4320,,,FCC + BCC + Im,Im,,,10.1016/j.msea.2019.05.058
AlCoCrFeMo0.05Ni2,0.165289256,0.165289256,0.165289256,0.165289256,0.330578512,0,0,0,0,0,0.008264463,0,0,0,1250,120,1200,18000,,,FCC + BCC + Im,Im,,,10.1016/j.msea.2019.05.058
AlCoCrFeMo0.05Ni2,0.165289256,0.165289256,0.165289256,0.165289256,0.330578512,0,0,0,0,0,0.008264463,0,0,0,1250,120,700,9000,,,FCC + BCC + Im,Im,,,10.1016/j.msea.2019.05.058
AlCoCrFeMo0.05Ni2,0.165289256,0.165289256,0.165289256,0.165289256,0.330578512,0,0,0,0,0,0.008264463,0,0,0,1250,120,700,9000,,,FCC + BCC + Im,Im,,,10.1016/j.msea.2019.05.058
Ti2ZrHf0.5V,0,0,0,0,0,0,0,0.444444444,0.222222222,0,0,0.222222222,0.111111111,0,,,,,,,BCC,BCC_SS,,,10.1007/s40195-019-00921-3
Ti2ZrHf0.5VNb0.5,0,0,0,0,0,0,0,0.5,0,0.125,0,0.25,0.125,0,,,,,,,BCC,BCC_SS,,,10.1007/s40195-019-00921-3
Ti2ZrHf0.5VNb,0,0,0,0,0,0,0,0.363636364,0.181818182,0.181818182,0,0.181818182,0.090909091,0,,,,,,,BCC,BCC_SS,,,10.1007/s40195-019-00921-3
Ti2ZrHf0.5V,0,0,0,0,0,0,0,0.444444444,0.222222222,0,0,0.222222222,0.111111111,0,,,,,,,BCC,BCC_SS,,,10.1007/s40195-019-00921-3
Ti2ZrHf0.5VNb0.5,0,0,0,0,0,0,0,0.5,0,0.125,0,0.25,0.125,0,,,,,,,BCC,BCC_SS,,,10.1007/s40195-019-00921-3
Ti2ZrHf0.5VNb,0,0,0,0,0,0,0,0.363636364,0.181818182,0.181818182,0,0.181818182,0.090909091,0,,,,,,,BCC,BCC_SS,,,10.1007/s40195-019-00921-3
AlCr1.5NbTiV,0.181818182,0,0.272727273,0,0,0,0,0.181818182,0.181818182,0.181818182,0,0,0,0,1200,1440,,,,,BCC + Im,Im,,,10.1016/j.jallcom.2015.08.224
AlCr1.5NbTiV,0.181818182,0,0.272727273,0,0,0,0,0.181818182,0.181818182,0.181818182,0,0,0,0,1200,1440,,,,,BCC + Im,Im,,,10.1016/j.jallcom.2015.08.224
AlCr1.5NbTiV,0.181818182,0,0.272727273,0,0,0,0,0.181818182,0.181818182,0.181818182,0,0,0,0,1200,1440,,,,,BCC + Im,Im,,,10.1016/j.jallcom.2015.08.224
AlCr1.5NbTiV,0.181818182,0,0.272727273,0,0,0,0,0.181818182,0.181818182,0.181818182,0,0,0,0,1200,1440,,,,,BCC + Im,Im,,,10.1016/j.jallcom.2015.08.224
CoFeNi2V0.5Mo0.2,0,0.212765957,0,0.212765957,0.425531915,0,0,0,0.106382979,0,0.042553191,0,0,0,,,,,,,FCC,FCC_SS,,,10.1016/j.scriptamat.2019.02.038
CoFeNi2V0.5Mo0.2,0,0.212765957,0,0.212765957,0.425531915,0,0,0,0.106382979,0,0.042553191,0,0,0,,,,,,,FCC,FCC_SS,,,10.1016/j.scriptamat.2019.02.038
CoFeNi2V0.5Mo0.2,0,0.212765957,0,0.212765957,0.425531915,0,0,0,0.106382979,0,0.042553191,0,0,0,,,,,,,FCC,FCC_SS,,,10.1016/j.scriptamat.2019.02.038
CoFeNi2V0.5Mo0.2,0,0.212765957,0,0.212765957,0.425531915,0,0,0,0.106382979,0,0.042553191,0,0,0,,,,,,,FCC,FCC_SS,,,10.1016/j.scriptamat.2019.02.038
CoFeNi2V0.5Mo0.2,0,0.212765957,0,0.212765957,0.425531915,0,0,0,0.106382979,0,0.042553191,0,0,0,,,,,,,FCC,FCC_SS,,,10.1016/j.scriptamat.2019.02.038
