Alloy,Al,Co,Cr,Fe,Ni,Cu,Mn,Ti,V,Nb,Mo,Zr,Hf,Ta,Homogenization_Temp,Homogenization_Time,Annealing_Temp,Annealing_Time_(min),Quenching,HPR,Microstructure,Phases,alloy_description,Unnamed: 24,References
Al0.5CoCrFeNi,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + BCC,FCC_PLUS_BCC,"The alloy Al0.5CoCrFeNi contains 5 elemental compositions: Al (0.111111111), Co (0.222222222), Cr (0.222222222), Fe (0.222222222), Ni (0.222222222) and without heat treatment,showing a FCC and BCC microstructure and FCC_PLUS_BCC phases.",,10.1016/j.msea.2018.05.054
Al0.5CoCrFeNi,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + BCC,FCC_PLUS_BCC,"The alloy Al0.5CoCrFeNi contains 5 elemental compositions: Al (0.111111111), Co (0.222222222), Cr (0.222222222), Fe (0.222222222), Ni (0.222222222) and without heat treatment,showing a FCC and BCC microstructure and FCC_PLUS_BCC phases.",,10.1016/j.msea.2018.05.054
Al8Co17Cr17Cu8Fe17Ni33,0.08,0.17,0.17,0.17,0.33,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy Al8Co17Cr17Cu8Fe17Ni33 contains 6 elemental compositions: Al (0.08), Co (0.17), Cr (0.17), Fe (0.17), Ni (0.33), Cu (0.08) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1007/s11837-013-0756-3
Al8Co17Cr17Cu8Fe17Ni33,0.08,0.17,0.17,0.17,0.33,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy Al8Co17Cr17Cu8Fe17Ni33 contains 6 elemental compositions: Al (0.08), Co (0.17), Cr (0.17), Fe (0.17), Ni (0.33), Cu (0.08) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1007/s11837-013-0756-3
Al0.5CoCrFeMnNi,0.090909091,0.181818182,0.181818182,0.181818182,0.181818182,0.0,0.181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,360.0,1000,15.0,WQ,,FCC + BCC,FCC_PLUS_BCC,"The alloy Al0.5CoCrFeMnNi contains 6 elemental compositions: Al (0.090909091), Co (0.181818182), Cr (0.181818182), Fe (0.181818182), Ni (0.181818182), Mn (0.181818182) and with heat treatment -  undergone homogenization process at 1200.0°C, for 360.0 minutes,, undergone annealing process at 1000°C, for 15.0 minutes,, and undergone quenching process (WQ),,showing a FCC and BCC microstructure and FCC_PLUS_BCC phases.",,10.1016/j.msea.2018.05.041
Al0.5CoCrFeMnNi,0.090909091,0.181818182,0.181818182,0.181818182,0.181818182,0.0,0.181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,360.0,1100,10.0,WQ,,FCC + Im,Im,"The alloy Al0.5CoCrFeMnNi contains 6 elemental compositions: Al (0.090909091), Co (0.181818182), Cr (0.181818182), Fe (0.181818182), Ni (0.181818182), Mn (0.181818182) and with heat treatment -  undergone homogenization process at 1200.0°C, for 360.0 minutes,, undergone annealing process at 1100°C, for 10.0 minutes,, and undergone quenching process (WQ),,showing a FCC and Im microstructure and Im phases.",,10.1016/j.msea.2018.05.041
Al0.5CoCrFeMnNi,0.090909091,0.181818182,0.181818182,0.181818182,0.181818182,0.0,0.181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,360.0,1200,5.0,WQ,,FCC,FCC_SS,"The alloy Al0.5CoCrFeMnNi contains 6 elemental compositions: Al (0.090909091), Co (0.181818182), Cr (0.181818182), Fe (0.181818182), Ni (0.181818182), Mn (0.181818182) and with heat treatment -  undergone homogenization process at 1200.0°C, for 360.0 minutes,, undergone annealing process at 1200°C, for 5.0 minutes,, and undergone quenching process (WQ),,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.msea.2018.05.041
CoCrFeNi,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy CoCrFeNi contains 4 elemental compositions: Co (0.25), Cr (0.25), Fe (0.25), Ni (0.25) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.3390/met9111172
CoCrFeNiV0.25,0.0,0.235294118,0.235294118,0.235294118,0.235294118,0.0,0.0,0.0,0.058823529,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy CoCrFeNiV0.25 contains 5 elemental compositions: Co (0.235294118), Cr (0.235294118), Fe (0.235294118), Ni (0.235294118), V (0.058823529) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.3390/met9111172
CoCrFeNiV0.5,0.0,0.222222222,0.222222222,0.222222222,0.222222222,0.0,0.0,0.0,0.111111111,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy CoCrFeNiV0.5 contains 5 elemental compositions: Co (0.222222222), Cr (0.222222222), Fe (0.222222222), Ni (0.222222222), V (0.111111111) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.3390/met9111172
CoCrFeNiV0.7,0.0,0.212765957,0.212765957,0.212765957,0.212765957,0.0,0.0,0.0,0.14893617,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy CoCrFeNiV0.7 contains 5 elemental compositions: Co (0.212765957), Cr (0.212765957), Fe (0.212765957), Ni (0.212765957), V (0.14893617) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.3390/met9111172
CoCrFeNiV0.8,0.0,0.208333333,0.208333333,0.208333333,0.208333333,0.0,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy CoCrFeNiV0.8 contains 5 elemental compositions: Co (0.208333333), Cr (0.208333333), Fe (0.208333333), Ni (0.208333333), V (0.166666667) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.3390/met9111172
CoCrFeNiV0.9,0.0,0.204081633,0.204081633,0.204081633,0.204081633,0.0,0.0,0.0,0.183673469,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy CoCrFeNiV0.9 contains 5 elemental compositions: Co (0.204081633), Cr (0.204081633), Fe (0.204081633), Ni (0.204081633), V (0.183673469) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.3390/met9111172
CoCrFeNiV,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy CoCrFeNiV contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), V (0.2) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.3390/met9111172
(CoCrFeMnNi)99C1,0.0,0.198,0.198,0.198,0.198,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy (CoCrFeMnNi)99C1 contains 5 elemental compositions: Co (0.198), Cr (0.198), Fe (0.198), Ni (0.198), Mn (0.198) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1080/21663831.2019.1638844
(CoCrFeMnNi)99C1,0.0,0.198,0.198,0.198,0.198,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy (CoCrFeMnNi)99C1 contains 5 elemental compositions: Co (0.198), Cr (0.198), Fe (0.198), Ni (0.198), Mn (0.198) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1080/21663831.2019.1638844
(CoCrFeMnNi)99C1,0.0,0.198,0.198,0.198,0.198,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy (CoCrFeMnNi)99C1 contains 5 elemental compositions: Co (0.198), Cr (0.198), Fe (0.198), Ni (0.198), Mn (0.198) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1080/21663831.2019.1638844
Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.2,0.0,0.1996,0.1996,0.1996,0.1996,0.0,0.1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.2 contains 5 elemental compositions: Co (0.1996), Cr (0.1996), Fe (0.1996), Ni (0.1996), Mn (0.1996) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2018.10.050
Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.2,0.0,0.1996,0.1996,0.1996,0.1996,0.0,0.1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,180.0,,,,,FCC,FCC_SS,"The alloy Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.2 contains 5 elemental compositions: Co (0.1996), Cr (0.1996), Fe (0.1996), Ni (0.1996), Mn (0.1996) and with heat treatment -  undergone homogenization process at 1200.0°C, for 180.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2018.10.050
Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.2,0.0,0.1996,0.1996,0.1996,0.1996,0.0,0.1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,180.0,900,3.0,,,FCC,FCC_SS,"The alloy Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.2 contains 5 elemental compositions: Co (0.1996), Cr (0.1996), Fe (0.1996), Ni (0.1996), Mn (0.1996) and with heat treatment -  undergone homogenization process at 1200.0°C, for 180.0 minutes,, undergone annealing process at 900°C, for 3.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2018.10.050
Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.2,0.0,0.1996,0.1996,0.1996,0.1996,0.0,0.1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,180.0,900,3.0,,CW,FCC,FCC_SS,"The alloy Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.2 contains 5 elemental compositions: Co (0.1996), Cr (0.1996), Fe (0.1996), Ni (0.1996), Mn (0.1996) and with heat treatment -  undergone homogenization process at 1200.0°C, for 180.0 minutes,, undergone annealing process at 900°C, for 3.0 minutes,, with an HPR (Hot Plasticity Ratio) value of CW,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2018.10.050
Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.5,0.0,0.199002991,0.199002991,0.199002991,0.199002991,0.0,0.199002991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.5 contains 5 elemental compositions: Co (0.199002991), Cr (0.199002991), Fe (0.199002991), Ni (0.199002991), Mn (0.199002991) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2018.10.050
Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.5,0.0,0.199002991,0.199002991,0.199002991,0.199002991,0.0,0.199002991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,180.0,,,,,FCC,FCC_SS,"The alloy Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.5 contains 5 elemental compositions: Co (0.199002991), Cr (0.199002991), Fe (0.199002991), Ni (0.199002991), Mn (0.199002991) and with heat treatment -  undergone homogenization process at 1200.0°C, for 180.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2018.10.050
Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.5,0.0,0.199002991,0.199002991,0.199002991,0.199002991,0.0,0.199002991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,180.0,900,3.0,,CW,FCC,FCC_SS,"The alloy Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.5 contains 5 elemental compositions: Co (0.199002991), Cr (0.199002991), Fe (0.199002991), Ni (0.199002991), Mn (0.199002991) and with heat treatment -  undergone homogenization process at 1200.0°C, for 180.0 minutes,, undergone annealing process at 900°C, for 3.0 minutes,, with an HPR (Hot Plasticity Ratio) value of CW,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2018.10.050
Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.5,0.0,0.199002991,0.199002991,0.199002991,0.199002991,0.0,0.199002991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,900,3.0,,,FCC + Im,Im,"The alloy Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.5 contains 5 elemental compositions: Co (0.199002991), Cr (0.199002991), Fe (0.199002991), Ni (0.199002991), Mn (0.199002991) and with heat treatment -  undergone annealing process at 900°C, for 3.0 minutes,,showing a FCC and Im microstructure and Im phases.",,10.1016/j.actamat.2018.10.050
Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.8,0.0,0.198409543,0.198409543,0.198409543,0.198409543,0.0,0.198409543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.8 contains 5 elemental compositions: Co (0.198409543), Cr (0.198409543), Fe (0.198409543), Ni (0.198409543), Mn (0.198409543) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2018.10.050
Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.8,0.0,0.198409543,0.198409543,0.198409543,0.198409543,0.0,0.198409543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,180.0,,,,,FCC,FCC_SS,"The alloy Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.8 contains 5 elemental compositions: Co (0.198409543), Cr (0.198409543), Fe (0.198409543), Ni (0.198409543), Mn (0.198409543) and with heat treatment -  undergone homogenization process at 1200.0°C, for 180.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2018.10.050
Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.8,0.0,0.198409543,0.198409543,0.198409543,0.198409543,0.0,0.198409543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,180.0,900,3.0,,CW,FCC + Im,Im,"The alloy Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.8 contains 5 elemental compositions: Co (0.198409543), Cr (0.198409543), Fe (0.198409543), Ni (0.198409543), Mn (0.198409543) and with heat treatment -  undergone homogenization process at 1200.0°C, for 180.0 minutes,, undergone annealing process at 900°C, for 3.0 minutes,, with an HPR (Hot Plasticity Ratio) value of CW,showing a FCC and Im microstructure and Im phases.",,10.1016/j.actamat.2018.10.050
Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.8,0.0,0.198409543,0.198409543,0.198409543,0.198409543,0.0,0.198409543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,900,3.0,,,FCC + Im,Im,"The alloy Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.8 contains 5 elemental compositions: Co (0.198409543), Cr (0.198409543), Fe (0.198409543), Ni (0.198409543), Mn (0.198409543) and with heat treatment -  undergone annealing process at 900°C, for 3.0 minutes,,showing a FCC and Im microstructure and Im phases.",,10.1016/j.actamat.2018.10.050
Al0.1CoCrFeNi,0.024390244,0.243902439,0.243902439,0.243902439,0.243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy Al0.1CoCrFeNi contains 5 elemental compositions: Al (0.024390244), Co (0.243902439), Cr (0.243902439), Fe (0.243902439), Ni (0.243902439) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2018.12.012
Al0.1CoCrFeNi,0.024390244,0.243902439,0.243902439,0.243902439,0.243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,400,60.0,,,FCC,FCC_SS,"The alloy Al0.1CoCrFeNi contains 5 elemental compositions: Al (0.024390244), Co (0.243902439), Cr (0.243902439), Fe (0.243902439), Ni (0.243902439) and with heat treatment -  undergone annealing process at 400°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2018.12.012
Al0.1CoCrFeNi,0.024390244,0.243902439,0.243902439,0.243902439,0.243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,600,60.0,,,FCC,FCC_SS,"The alloy Al0.1CoCrFeNi contains 5 elemental compositions: Al (0.024390244), Co (0.243902439), Cr (0.243902439), Fe (0.243902439), Ni (0.243902439) and with heat treatment -  undergone annealing process at 600°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2018.12.012
Al0.1CoCrFeNi,0.024390244,0.243902439,0.243902439,0.243902439,0.243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,800,60.0,,,FCC,FCC_SS,"The alloy Al0.1CoCrFeNi contains 5 elemental compositions: Al (0.024390244), Co (0.243902439), Cr (0.243902439), Fe (0.243902439), Ni (0.243902439) and with heat treatment -  undergone annealing process at 800°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2018.12.012
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.msea.2019.04.025
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,120.0,500,60.0,,,FCC + Im,Im,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone homogenization process at 1000.0°C, for 120.0 minutes,, undergone annealing process at 500°C, for 60.0 minutes,,showing a FCC and Im microstructure and Im phases.",,10.1016/j.msea.2019.04.025
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,120.0,600,60.0,,,FCC + Im,Im,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone homogenization process at 1000.0°C, for 120.0 minutes,, undergone annealing process at 600°C, for 60.0 minutes,,showing a FCC and Im microstructure and Im phases.",,10.1016/j.msea.2019.04.025
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,120.0,650,60.0,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone homogenization process at 1000.0°C, for 120.0 minutes,, undergone annealing process at 650°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.msea.2019.04.025
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,120.0,700,60.0,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone homogenization process at 1000.0°C, for 120.0 minutes,, undergone annealing process at 700°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.msea.2019.04.025
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,120.0,750,60.0,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone homogenization process at 1000.0°C, for 120.0 minutes,, undergone annealing process at 750°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.msea.2019.04.025
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,120.0,800,60.0,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and with heat treatment -  undergone homogenization process at 1000.0°C, for 120.0 minutes,, undergone annealing process at 800°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.msea.2019.04.025
AlCoCrFeNi2.1,0.163934426,0.163934426,0.163934426,0.163934426,0.344262295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + BCC,FCC_PLUS_BCC,"The alloy AlCoCrFeNi2.1 contains 5 elemental compositions: Al (0.163934426), Co (0.163934426), Cr (0.163934426), Fe (0.163934426), Ni (0.344262295) and without heat treatment,showing a FCC and BCC microstructure and FCC_PLUS_BCC phases.",,10.1016/j.intermet.2019.106601
AlCoCrFeNi2.1,0.163934426,0.163934426,0.163934426,0.163934426,0.344262295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,400,20.0,,,FCC + BCC,FCC_PLUS_BCC,"The alloy AlCoCrFeNi2.1 contains 5 elemental compositions: Al (0.163934426), Co (0.163934426), Cr (0.163934426), Fe (0.163934426), Ni (0.344262295) and with heat treatment -  undergone annealing process at 400°C, for 20.0 minutes,,showing a FCC and BCC microstructure and FCC_PLUS_BCC phases.",,10.1016/j.intermet.2019.106601
AlCoCrFeNi2.1,0.163934426,0.163934426,0.163934426,0.163934426,0.344262295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,800,60.0,WQ,,FCC + BCC,FCC_PLUS_BCC,"The alloy AlCoCrFeNi2.1 contains 5 elemental compositions: Al (0.163934426), Co (0.163934426), Cr (0.163934426), Fe (0.163934426), Ni (0.344262295) and with heat treatment -  undergone annealing process at 800°C, for 60.0 minutes,, and undergone quenching process (WQ),,showing a FCC and BCC microstructure and FCC_PLUS_BCC phases.",,10.1016/j.intermet.2019.106601
AlCoCrFeNi2.1,0.163934426,0.163934426,0.163934426,0.163934426,0.344262295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1000,60.0,WQ,,FCC + BCC,FCC_PLUS_BCC,"The alloy AlCoCrFeNi2.1 contains 5 elemental compositions: Al (0.163934426), Co (0.163934426), Cr (0.163934426), Fe (0.163934426), Ni (0.344262295) and with heat treatment -  undergone annealing process at 1000°C, for 60.0 minutes,, and undergone quenching process (WQ),,showing a FCC and BCC microstructure and FCC_PLUS_BCC phases.",,10.1016/j.intermet.2019.106601
AlCoCrFeNi2.1,0.163934426,0.163934426,0.163934426,0.163934426,0.344262295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1200,60.0,WQ,,FCC + BCC,FCC_PLUS_BCC,"The alloy AlCoCrFeNi2.1 contains 5 elemental compositions: Al (0.163934426), Co (0.163934426), Cr (0.163934426), Fe (0.163934426), Ni (0.344262295) and with heat treatment -  undergone annealing process at 1200°C, for 60.0 minutes,, and undergone quenching process (WQ),,showing a FCC and BCC microstructure and FCC_PLUS_BCC phases.",,10.1016/j.intermet.2019.106601
AlCoCrFeNi2.1,0.163934426,0.163934426,0.163934426,0.163934426,0.344262295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,600,20.0,,,FCC + BCC,FCC_PLUS_BCC,"The alloy AlCoCrFeNi2.1 contains 5 elemental compositions: Al (0.163934426), Co (0.163934426), Cr (0.163934426), Fe (0.163934426), Ni (0.344262295) and with heat treatment -  undergone annealing process at 600°C, for 20.0 minutes,,showing a FCC and BCC microstructure and FCC_PLUS_BCC phases.",,10.1016/j.msea.2019.138226
AlCoCrFeNi2.1,0.163934426,0.163934426,0.163934426,0.163934426,0.344262295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,800,60.0,WQ,,FCC + BCC,FCC_PLUS_BCC,"The alloy AlCoCrFeNi2.1 contains 5 elemental compositions: Al (0.163934426), Co (0.163934426), Cr (0.163934426), Fe (0.163934426), Ni (0.344262295) and with heat treatment -  undergone annealing process at 800°C, for 60.0 minutes,, and undergone quenching process (WQ),,showing a FCC and BCC microstructure and FCC_PLUS_BCC phases.",,10.1016/j.intermet.2019.106601
AlCoCrFeNi2.1,0.163934426,0.163934426,0.163934426,0.163934426,0.344262295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1000,60.0,WQ,,FCC + BCC,FCC_PLUS_BCC,"The alloy AlCoCrFeNi2.1 contains 5 elemental compositions: Al (0.163934426), Co (0.163934426), Cr (0.163934426), Fe (0.163934426), Ni (0.344262295) and with heat treatment -  undergone annealing process at 1000°C, for 60.0 minutes,, and undergone quenching process (WQ),,showing a FCC and BCC microstructure and FCC_PLUS_BCC phases.",,10.1016/j.intermet.2019.106601
AlCoCrFeNi2.1,0.163934426,0.163934426,0.163934426,0.163934426,0.344262295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1200,60.0,WQ,,FCC + BCC,FCC_PLUS_BCC,"The alloy AlCoCrFeNi2.1 contains 5 elemental compositions: Al (0.163934426), Co (0.163934426), Cr (0.163934426), Fe (0.163934426), Ni (0.344262295) and with heat treatment -  undergone annealing process at 1200°C, for 60.0 minutes,, and undergone quenching process (WQ),,showing a FCC and BCC microstructure and FCC_PLUS_BCC phases.",,10.1016/j.intermet.2019.106601
